stick_sensor,heart_beat,total_sleep,rem_sleep,body_temperature,walk,skin_temperature,oxygen_saturation,deep_sleep,hrv,stress_score,level,level_name
5.0,78.1111111111111,85.0,24.0,36.2494296577947,849.0,31.8095057034221,97.40297067496518,12.0,10.0,3.0,1,
5.0,96.7021276595745,28.0,8.0,33.6059027777778,4496.0,25.1753472222222,97.40297067496518,3.0,25.13101930721181,5.0,1,
5.0,77.8007471980075,110.0,35.0,36.0736842105263,69.0,31.8247368421053,97.525,26.0,9.1,8.0,1,
10.0,82.9731182795699,160.0,72.0,34.5944444444444,3769.0,26.3885416666667,97.40297067496518,9.0,20.1,1.0,1,
15.0,71.590303030303,345.0,60.0,35.4562874251497,7706.0,29.5586826347305,97.40297067496518,21.0,35.6,5.0,1,
15.0,90.5191956124314,294.0,89.0,36.4829861111111,4341.0,32.8361111111111,97.4110275689223,13.0,13.3,5.0,1,
15.0,86.6373365041617,160.0,58.0,34.1711805555556,5942.0,25.3934027777778,97.5529411764706,8.0,28.0,7.0,1,
15.0,65.7714285714286,155.0,14.0,36.2371527777778,3127.0,31.5277777777778,97.5261904761905,52.0,20.6,4.0,1,
5.0,70.7752721617418,55.0,12.0,35.7336805555556,8013.0,30.6902777777778,97.4594594594595,6.0,28.2,6.0,1,
5.0,88.8237762237762,70.0,15.0,35.6236111111111,5388.0,30.0486111111111,97.5443786982248,15.0,25.13101930721181,9.0,1,
10.0,83.879679144385,260.0,72.0,35.7277777777778,8645.0,30.1871527777778,97.6222222222222,41.0,25.13101930721181,5.0,1,
5.0,86.4017391304348,170.0,63.0,33.9891050583658,3645.0,26.1801556420233,97.6727272727273,4.0,25.13101930721181,4.0,1,
10.940876136015522,83.5358885017422,209.0,95.0,36.5100694444444,4632.0,32.9465277777778,97.5307125307125,17.0,25.13101930721181,5.0,1,
5.0,95.1969696969697,23.0,8.0,35.8916666666667,13435.0,31.2913194444444,97.5174129353234,3.0,18.4,3.0,1,
10.940876136015522,78.9287356321839,206.0,68.0,36.1229166666667,4792.0,31.2993055555556,97.5124378109453,38.0,25.13101930721181,4.0,1,
10.0,77.4367903103709,65.0,15.0,35.8319444444444,6872.0,29.9881944444444,97.40297067496518,13.0,18.8,7.0,1,
5.0,74.2688524590164,209.0,74.0,36.2517361111111,107.0,31.3052083333333,97.5272727272727,32.0,9.0,4.0,1,
10.0,89.3012987012987,185.0,63.0,33.9766871165644,8419.0,23.1257668711656,97.4125,13.0,13.2,7.0,1,
10.0,72.4133891213389,190.0,94.0,36.3222222222222,663.0,32.0413194444444,97.448275862069,20.0,16.9,7.0,1,
10.0,93.5553168635875,122.0,52.0,34.9461805555556,9142.0,26.7798611111111,97.2615384615385,10.0,16.8,10.0,1,
5.0,69.6805970149254,331.0,60.0,35.1704861111111,3755.0,28.1475694444444,97.5720930232558,34.0,25.13101930721181,3.0,1,
20.0,94.1772428884026,165.0,80.0,33.0,7801.0,28.696491666075982,97.419512195122,7.0,18.6,4.0,1,
10.0,94.691717791411,42.0,12.0,34.5951388888889,3599.0,27.0878472222222,97.40297067496518,8.0,17.4,5.0,1,
10.0,85.829307568438,55.0,18.0,33.6541666666667,2618.0,24.7763888888889,97.4066666666667,5.0,36.8,5.0,1,
10.940876136015522,81.544878563886,135.0,43.0,35.3236111111111,8124.0,29.1017361111111,97.4307692307692,32.0,25.13101930721181,5.0,1,
15.0,79.193260654113,165.0,60.0,34.1754166666667,900.0,25.8016666666667,97.519298245614,12.0,36.9,2.0,1,
10.0,71.0376044568245,50.0,13.0,36.0333333333333,5444.0,30.2725694444444,97.40297067496518,11.0,9.5,3.0,1,
5.0,82.7159699892819,145.0,68.0,34.9826388888889,6396.0,27.3107638888889,97.5571428571429,5.0,25.13101930721181,5.0,1,
10.0,80.5373134328358,185.0,74.0,34.0018587360595,3807.0,24.4691449814126,97.5161290322581,11.0,11.2,5.0,1,
15.0,83.8950201884253,155.0,58.0,34.2923611111111,4582.0,25.7552083333333,97.40297067496518,10.0,15.8,1.0,1,
15.0,67.7811881188119,198.0,100.0,35.9986111111111,3742.0,30.9579861111111,97.3772727272727,27.0,39.5,4.0,1,
10.0,84.0566037735849,55.0,20.0,33.4,4740.293584221265,23.6034722222222,97.62,2.0,14.0,5.0,1,
5.0,87.8927038626609,116.0,24.0,36.2011952191235,9021.0,31.7462151394422,97.4351585014409,34.0,15.7,4.0,1,
10.0,83.0548561151079,100.0,46.0,35.3572916666667,3330.0,29.5496527777778,97.3757575757576,5.0,27.3,5.0,1,
5.0,79.6856023506366,25.0,8.0,36.1170731707317,13892.0,31.4337979094077,97.9,4.0,25.13101930721181,5.0,1,
15.0,77.1652794292509,92.0,31.0,36.171875,7246.0,31.1569444444444,97.5290322580645,13.0,12.2,4.0,1,
18.0,75.4554093567251,155.0,24.0,36.1798611111111,10897.0,31.2552083333333,97.6438356164384,50.0,32.6,2.0,1,
10.0,75.340770791075,134.0,50.0,36.3315972222222,6730.0,31.8729166666667,97.4129032258064,23.0,19.5,5.0,1,
10.0,80.481228668942,195.0,84.0,34.9829861111111,6211.0,28.7663194444444,97.503355704698,6.0,22.6,5.0,1,
15.0,79.5436793422405,29.0,11.0,35.6541666666667,9207.0,29.4680555555556,97.2666666666667,4.0,13.7,5.0,1,
5.0,88.1927835051546,126.0,61.0,36.4246527777778,3807.0,32.5097222222222,97.40297067496518,9.0,25.13101930721181,3.0,1,
5.0,95.8461538461538,49.0,19.0,34.6815972222222,4740.293584221265,26.55625,97.40297067496518,7.0,25.13101930721181,5.0,1,
10.0,83.8173076923077,145.0,76.0,33.4,4740.293584221265,22.6475694444444,97.40297067496518,4.0,14.6,8.0,1,
10.0,88.3112582781457,120.0,52.0,35.2807692307692,4740.293584221265,28.6846153846154,97.4933333333333,5.0,25.13101930721181,10.0,1,
5.0,70.2442671984048,40.0,10.0,36.0625,8056.0,31.2725694444444,97.40297067496518,4.0,25.13101930721181,2.0,1,
5.0,90.2920634920635,210.0,75.0,36.1223404255319,4522.0,31.1122340425532,97.512,34.0,25.13101930721181,6.0,1,
5.0,75.6526315789474,36.0,10.0,33.6305555555556,3565.0,24.5673611111111,97.40297067496518,4.0,9.0,5.0,1,
10.0,83.3762845849802,56.0,10.0,35.6318181818182,5809.0,29.8972027972028,97.4631147540984,21.0,9.0,6.0,1,
15.0,82.0110091743119,55.0,24.0,36.3773519163763,2040.0,32.2679442508711,97.40297067496518,8.0,32.8,5.0,1,
10.0,82.6363636363636,89.0,34.0,34.4611111111111,1661.0,27.2618055555556,97.40297067496518,12.0,11.0,5.0,1,
